timestamp,action,x,y,char_x,char_y,obstacle_top,obstacle_right,obstacle_bottom,obstacle_left
8953,Pathfinding to patrol point,22,8,2,18,340,320,80,180
8954,Pathfinding to patrol point,22,8,2,18,340,320,80,180
8955,Pathfinding to patrol point,22,7,2,17,20,340,200,160
8956,Pathfinding to patrol point,22,7,2,17,20,340,200,160
8957,Pathfinding to patrol point,23,7,2,17,40,340,180,160
8958,Pathfinding to patrol point,23,6,2,16,40,360,120,140
8959,Pathfinding to patrol point,23,6,2,16,40,360,120,140
8960,Pathfinding to patrol point,23,6,2,15,40,360,120,140
8961,Pathfinding to patrol point,23,5,2,15,180,380,120,120
8962,Pathfinding to patrol point,24,5,2,15,200,380,100,120
8963,Pathfinding to patrol point,24,5,2,14,200,380,100,120
8964,Pathfinding to patrol point,24,5,2,14,200,380,100,120
8965,Pathfinding to patrol point,25,5,2,13,220,300,80,120
8966,Pathfinding to patrol point,25,5,2,13,220,300,80,120
8967,Pathfinding to patrol point,25,4,2,13,220,320,80,100
8968,Pathfinding to patrol point,26,4,2,12,240,80,60,100
8969,Pathfinding to patrol point,26,4,2,12,240,80,60,100
8970,Pathfinding to patrol point,26,3,2,11,420,100,120,80
8971,Pathfinding to patrol point,26,3,2,11,420,100,120,80
8972,Pathfinding to patrol point,26,3,2,10,420,100,120,80
8973,Pathfinding to patrol point,26,3,2,10,420,100,120,80
8974,Pathfinding to patrol point,26,3,2,10,420,100,120,80
8975,Pathfinding to patrol point,26,3,2,9,420,100,120,80
8976,Pathfinding to patrol point,26,4,2,9,240,80,60,100
8977,Pathfinding to patrol point,26,4,2,8,240,80,60,100
8978,Pathfinding to patrol point,26,4,2,8,240,80,60,100
8979,Pathfinding to patrol point,26,5,2,8,240,60,60,120
8980,Pathfinding to patrol point,26,5,2,7,240,60,60,120
8981,Pathfinding to patrol point,26,6,2,7,100,40,60,140
8982,Pathfinding to patrol point,26,6,2,6,100,40,60,140
8983,Pathfinding to patrol point,26,6,2,6,100,40,60,140
8984,Pathfinding to patrol point,26,7,2,6,100,20,120,160
8985,Pathfinding to patrol point,26,7,2,5,100,20,120,160
8986,Pathfinding to patrol point,25,7,2,5,80,260,140,160
8987,Pathfinding to patrol point,25,8,2,4,400,240,20,180
8988,Pathfinding to patrol point,25,8,2,4,400,240,20,180
8989,Pathfinding to patrol point,25,8,2,4,400,240,20,180
8990,Pathfinding to patrol point,25,9,2,4,400,220,20,200
8991,Pathfinding to patrol point,25,9,3,4,400,220,20,200
8992,Pathfinding to patrol point,25,10,3,4,520,200,20,220
8993,Pathfinding to patrol point,25,10,3,4,520,200,20,220
8994,Pathfinding to patrol point,25,10,3,5,520,200,20,220
8995,Pathfinding to patrol point,25,11,3,5,300,180,20,240
8996,Pathfinding to patrol point,25,11,3,5,300,180,20,240
8997,Pathfinding to patrol point,25,12,3,6,300,160,140,260
8998,Pathfinding to patrol point,25,12,3,6,300,160,140,260
8999,Pathfinding to patrol point,25,13,3,7,80,140,140,280
9000,Pathfinding to patrol point,25,13,3,7,80,140,140,280
9001,Pathfinding to patrol point,25,13,3,7,80,140,140,280
9002,Pathfinding to patrol point,25,14,3,8,80,120,140,300
9003,Pathfinding to patrol point,25,14,3,8,80,120,140,300
9004,Pathfinding to patrol point,25,15,3,9,400,100,140,320
9005,Pathfinding to patrol point,25,15,3,9,400,100,140,320
9006,Pathfinding to patrol point,25,15,3,9,400,100,140,320
9007,Pathfinding to patrol point,25,16,3,10,240,80,140,340
9008,Pathfinding to patrol point,25,16,3,10,240,80,140,340
9009,Pathfinding to patrol point,25,17,4,10,240,60,140,360
9010,Pathfinding to patrol point,25,17,4,11,240,60,140,360
9011,Pathfinding to patrol point,25,17,4,11,240,60,140,360
9012,Pathfinding to patrol point,25,18,5,11,240,40,140,380
9013,Pathfinding to patrol point,25,18,5,11,240,40,140,380
9014,Pathfinding to patrol point,25,19,5,11,240,20,140,400
9015,Pathfinding to character,25,19,6,11,240,20,140,400
9016,Pathfinding to character,24,19,6,11,220,100,160,400
9017,Pathfinding to character,24,19,7,11,220,100,160,400
9018,Pathfinding to character,23,19,7,11,200,100,180,400
9019,Pathfinding to character,23,19,7,11,200,100,180,400
9020,Pathfinding to character,23,19,8,11,200,100,180,400
9021,Pathfinding to character,23,18,8,12,200,120,180,380
9022,Pathfinding to character,23,18,8,12,200,120,180,380
9023,Pathfinding to character,22,18,8,12,180,120,200,380
9024,Pathfinding to character,22,18,8,13,180,120,200,380
9025,Pathfinding to character,21,18,9,13,160,120,220,80
9026,Pathfinding to character,21,18,9,13,160,120,220,80
9027,Pathfinding to character,20,18,9,14,140,120,240,80
9028,Pathfinding to character,20,18,9,14,140,120,240,80
9029,Pathfinding to character,19,18,10,14,120,120,260,80
9030,Pathfinding to character,19,18,10,14,120,120,260,80
9031,Pathfinding to character,18,18,11,14,100,120,280,80
9032,Pathfinding to character,18,18,11,14,100,120,280,80
9033,Pathfinding to character,17,18,11,14,80,120,300,380
9034,Pathfinding to character,17,18,12,14,80,120,300,380
9035,Pathfinding to character,17,18,12,14,80,120,300,380
9036,Pathfinding to character,16,18,12,15,60,120,320,380
9037,Pathfinding to character,16,18,13,15,60,120,320,380
9038,Pathfinding to character,16,17,13,15,60,140,320,360
9039,Pathfinding to character,15,17,13,15,40,140,340,360
9040,Pathfinding to character,15,17,14,15,40,140,340,360
9041,Pathfinding to character,15,16,14,15,40,160,340,340
9042,Pathfinding to character,15,16,15,15,40,160,340,340
9043,Making character invisible,16,15,2,10,220,180,320,320
9044,Checking if character is invisible,16,15,2,10,220,180,320,320
9045,Checking if character is invisible,16,15,2,10,220,180,320,320
9046,Checking if character is invisible,16,15,2,10,220,180,320,320
9047,Checking if character is invisible,16,15,2,10,220,180,320,320
9048,Checking if character is invisible,16,15,2,10,220,180,320,320
9049,Checking if character is invisible,16,15,2,10,220,180,320,320
9050,Checking if character is invisible,16,15,2,10,220,180,320,320
9051,Checking if character is invisible,16,15,2,10,220,180,320,320
9052,Checking if character is invisible,16,15,2,10,220,180,320,320
9053,Checking if character is invisible,16,15,2,10,220,180,320,320
9054,Checking if character is invisible,16,15,2,10,220,180,320,320
9055,Checking if character is invisible,16,15,2,10,220,180,320,320
9056,Checking if character is invisible,16,15,2,10,220,180,320,320
9057,Checking if character is invisible,16,15,2,10,220,180,320,320
9058,Checking if character is invisible,16,15,2,10,220,180,320,320
9059,Checking if character is invisible,16,15,2,10,220,180,320,320
9060,Checking if character is invisible,16,15,2,10,220,180,320,320
9061,Checking if character is invisible,16,15,2,10,220,180,320,320
9062,Checking if character is invisible,16,15,2,10,220,180,320,320
9063,Checking if character is invisible,16,15,2,10,220,180,320,320
9064,Checking if character is invisible,16,15,2,10,220,180,320,320
9065,Checking if character is invisible,16,15,2,10,220,180,320,320
9066,Checking if character is invisible,16,15,2,10,220,180,320,320
9067,Checking if character is invisible,16,15,2,10,220,180,320,320
9068,Making character reset,16,15,2,10,220,180,320,320
9069,Pathfinding to patrol point,16,15,2,10,220,180,320,320
9070,Pathfinding to patrol point,16,15,2,10,220,180,320,320
9071,Pathfinding to patrol point,16,15,2,10,220,180,320,320
9072,Pathfinding to patrol point,16,14,2,10,220,200,40,300
9073,Pathfinding to patrol point,16,14,2,11,220,200,40,300
9074,Pathfinding to patrol point,16,13,2,11,340,220,40,280
9075,Pathfinding to patrol point,16,13,2,11,340,220,40,280
9076,Pathfinding to patrol point,16,13,2,12,340,220,40,280
9077,Pathfinding to patrol point,16,12,2,12,120,240,320,260
9078,Pathfinding to patrol point,16,12,2,13,120,240,320,260
9079,Pathfinding to patrol point,16,11,2,13,120,260,200,240
9080,Pathfinding to patrol point,16,11,2,14,120,260,200,240
9081,Pathfinding to patrol point,16,11,2,14,120,260,200,240
9082,Pathfinding to patrol point,16,10,2,14,340,280,200,220
9083,Pathfinding to patrol point,16,10,2,15,340,280,200,220
9084,Pathfinding to patrol point,16,9,2,15,220,300,200,200
9085,Pathfinding to patrol point,16,9,2,16,220,300,200,200
9086,Pathfinding to patrol point,16,9,2,16,220,300,200,200
9087,Pathfinding to patrol point,16,8,2,16,220,320,200,180
9088,Pathfinding to patrol point,15,8,2,17,200,320,220,180
9089,Pathfinding to patrol point,15,8,2,17,200,320,220,180
9090,Pathfinding to patrol point,15,7,2,18,200,340,100,160
9091,Pathfinding to patrol point,15,7,2,18,200,340,100,160
9092,Pathfinding to patrol point,15,6,2,18,200,360,100,140
9093,Pathfinding to patrol point,15,6,2,18,200,360,100,140
9094,Pathfinding to patrol point,15,6,2,18,200,360,100,140
9095,Pathfinding to patrol point,15,5,2,18,20,380,280,120
9096,Pathfinding to patrol point,15,5,2,17,20,380,280,120
9097,Pathfinding to patrol point,15,4,2,17,20,400,280,100
9098,Pathfinding to patrol point,15,4,2,16,20,400,280,100
9099,Pathfinding to patrol point,15,4,2,16,20,400,280,100
9100,Pathfinding to patrol point,15,3,2,16,200,420,340,80
9101,Pathfinding to patrol point,14,3,2,15,180,20,360,80
9102,Pathfinding to patrol point,14,3,2,15,180,20,360,80
9103,Pathfinding to patrol point,14,3,2,14,180,20,360,80
9104,Pathfinding to patrol point,13,3,2,14,160,20,380,80
9105,Pathfinding to patrol point,13,3,2,14,160,20,380,80
9106,Pathfinding to patrol point,12,3,2,13,140,20,400,80
9107,Pathfinding to patrol point,12,3,2,13,140,20,400,80
9108,Pathfinding to patrol point,12,3,2,12,140,20,400,80
9109,Pathfinding to patrol point,11,3,2,12,120,20,420,80
9110,Pathfinding to patrol point,11,3,2,12,120,20,420,80
9111,Pathfinding to patrol point,10,3,2,11,100,20,440,80
9112,Pathfinding to patrol point,10,3,2,11,100,20,440,80
9113,Pathfinding to patrol point,10,3,2,10,100,20,440,80
9114,Pathfinding to patrol point,9,3,2,10,80,20,460,80
9115,Pathfinding to patrol point,9,3,2,9,80,20,460,80
9116,Pathfinding to patrol point,8,3,2,9,60,420,480,80
9117,Pathfinding to patrol point,8,3,2,9,60,420,480,80
9118,Pathfinding to patrol point,8,3,2,8,60,420,480,80
9119,Pathfinding to patrol point,8,3,2,8,60,420,480,80
9120,Pathfinding to patrol point,8,4,2,7,60,400,20,100
9121,Pathfinding to patrol point,8,4,2,7,60,400,20,100
9122,Pathfinding to patrol point,8,4,2,7,60,400,20,100
9123,Pathfinding to patrol point,8,5,2,6,60,380,20,120
9124,Pathfinding to patrol point,8,5,2,6,60,380,20,120
9125,Pathfinding to patrol point,8,6,2,5,60,360,240,140
9126,Pathfinding to patrol point,8,6,2,5,60,360,240,140
9127,Pathfinding to patrol point,8,6,2,5,60,360,240,140
9128,Pathfinding to patrol point,8,7,2,4,60,340,240,160
9129,Pathfinding to patrol point,8,7,2,4,60,340,240,160
9130,Pathfinding to patrol point,8,8,2,4,60,320,360,180
9131,Pathfinding to patrol point,8,8,2,4,60,320,360,180
9132,Pathfinding to patrol point,8,8,2,4,60,320,360,180
9133,Pathfinding to patrol point,8,9,2,5,60,300,360,200
9134,Pathfinding to patrol point,8,9,2,5,60,300,360,200
9135,Pathfinding to patrol point,8,10,2,5,180,280,360,220
9136,Pathfinding to patrol point,8,10,2,6,180,280,360,220
9137,Pathfinding to patrol point,8,10,2,6,180,280,360,220
9138,Pathfinding to patrol point,8,11,2,7,180,260,20,240
9139,Pathfinding to patrol point,8,11,2,7,180,260,20,240
9140,Pathfinding to patrol point,8,12,2,7,180,240,20,260
9141,Pathfinding to patrol point,8,12,2,8,180,240,20,260
9142,Pathfinding to patrol point,8,13,2,8,180,220,200,280
9143,Pathfinding to patrol point,8,13,2,9,180,220,200,280
9144,Pathfinding to patrol point,8,13,2,9,180,220,200,280
9145,Pathfinding to patrol point,8,14,2,9,60,200,200,300
9146,Pathfinding to patrol point,8,14,2,10,60,200,200,300
9147,Pathfinding to patrol point,8,15,2,10,60,180,480,320
9148,Pathfinding to patrol point,8,15,2,11,60,180,480,320
9149,Pathfinding to patrol point,8,15,2,11,60,180,480,320
9150,Pathfinding to patrol point,8,16,2,12,60,160,80,340
9151,Pathfinding to patrol point,8,16,2,12,60,160,80,340
9152,Pathfinding to patrol point,8,17,2,12,60,140,80,360
9153,Pathfinding to patrol point,8,17,2,13,60,140,80,360
9154,Pathfinding to patrol point,8,17,2,13,60,140,80,360
9155,Pathfinding to patrol point,8,18,2,14,60,120,80,380
9156,Pathfinding to patrol point,8,18,2,14,60,120,80,380
9157,Pathfinding to patrol point,8,19,2,14,60,100,80,400
9158,Pathfinding to patrol point,8,19,2,15,60,100,80,400
9159,Pathfinding to patrol point,9,19,2,15,80,100,60,140
9160,Pathfinding to patrol point,9,19,2,16,80,100,60,140
9161,Pathfinding to patrol point,9,19,2,16,80,100,60,140
9162,Pathfinding to patrol point,9,19,2,16,80,100,60,140
9163,Pathfinding to patrol point,9,19,2,17,80,100,60,140
9164,Pathfinding to patrol point,9,18,2,17,80,120,60,120
9165,Pathfinding to patrol point,9,18,2,18,80,120,60,120
9166,Pathfinding to patrol point,9,17,2,18,80,140,60,100
9167,Pathfinding to patrol point,9,17,2,18,80,140,60,100
9168,Pathfinding to patrol point,9,17,2,18,80,140,60,100
9169,Pathfinding to patrol point,9,16,2,18,80,160,60,80
9170,Pathfinding to patrol point,9,16,2,18,80,160,60,80
9171,Pathfinding to patrol point,9,15,2,17,80,180,460,60
9172,Pathfinding to patrol point,9,15,2,17,80,180,460,60
9173,Pathfinding to patrol point,9,15,2,16,80,180,460,60
9174,Pathfinding to patrol point,9,14,2,16,80,200,180,40
9175,Pathfinding to patrol point,10,14,2,16,100,200,160,40
9176,Pathfinding to patrol point,10,14,2,15,100,200,160,40
9177,Pathfinding to patrol point,10,14,2,15,100,200,160,40
9178,Pathfinding to patrol point,11,14,2,14,120,200,140,180
9179,Pathfinding to patrol point,11,13,2,14,240,220,140,160
9180,Pathfinding to patrol point,11,13,2,14,240,220,140,160
9181,Pathfinding to patrol point,12,13,2,13,260,60,120,160
9182,Pathfinding to patrol point,12,13,2,13,260,60,120,160
9183,Pathfinding to patrol point,12,12,2,12,40,80,400,140
9184,Pathfinding to patrol point,12,12,2,12,40,80,400,140
9185,Pathfinding to patrol point,13,12,2,12,60,80,380,140
9186,Pathfinding to patrol point,13,12,2,11,60,80,380,140
9187,Pathfinding to patrol point,14,12,2,11,80,240,360,140
9188,Pathfinding to patrol point,14,12,2,10,80,240,360,140
9189,Pathfinding to patrol point,14,11,2,10,80,260,240,120
9190,Pathfinding to patrol point,14,11,2,9,80,260,240,120
9191,Pathfinding to patrol point,15,11,2,9,100,260,220,240
9192,Pathfinding to patrol point,15,11,2,9,100,260,220,240
9193,Pathfinding to patrol point,16,11,2,8,120,260,200,240
9194,Pathfinding to patrol point,16,11,2,8,120,260,200,240
9195,Pathfinding to patrol point,16,11,2,7,120,260,200,240
9196,Pathfinding to patrol point,17,11,2,7,140,260,180,240
9197,Pathfinding to patrol point,17,11,2,7,140,260,180,240
9198,Pathfinding to patrol point,18,11,2,6,160,40,160,240
9199,Pathfinding to patrol point,18,11,2,6,160,40,160,240
9200,Pathfinding to patrol point,18,11,2,5,160,40,160,240
9201,Pathfinding to patrol point,19,11,2,5,180,40,140,240
9202,Pathfinding to patrol point,19,11,2,5,180,40,140,240
9203,Pathfinding to patrol point,20,11,2,4,200,40,120,80
9204,Pathfinding to patrol point,20,11,2,4,200,40,120,80
9205,Pathfinding to patrol point,21,11,2,4,220,40,100,80
9206,Pathfinding to patrol point,21,11,2,4,220,40,100,80
9207,Pathfinding to patrol point,21,11,3,4,220,40,100,80
9208,Pathfinding to patrol point,22,11,3,4,240,260,80,240
9209,Pathfinding to patrol point,22,11,3,4,240,260,80,240
9210,Pathfinding to patrol point,23,11,3,5,260,260,60,240
9211,Pathfinding to patrol point,23,11,3,5,260,260,60,240
9212,Pathfinding to patrol point,23,11,3,6,260,260,60,240
9213,Pathfinding to patrol point,24,11,3,6,280,260,40,240
9214,Pathfinding to patrol point,24,11,3,6,280,260,40,240
9215,Pathfinding to patrol point,25,11,3,7,300,180,20,240
9216,Pathfinding to patrol point,25,11,3,7,300,180,20,240
9217,Pathfinding to patrol point,25,12,3,8,300,160,140,260
9218,Pathfinding to patrol point,26,12,3,8,320,160,120,20
9219,Pathfinding to patrol point,26,12,3,8,320,160,120,20
9220,Pathfinding to patrol point,26,12,3,9,320,160,120,20
9221,Pathfinding to patrol point,27,12,3,9,340,160,100,20
9222,Pathfinding to patrol point,27,12,3,10,340,160,100,20
9223,Pathfinding to patrol point,27,12,3,10,340,160,100,20
9224,Pathfinding to patrol point,28,12,4,10,360,160,80,60
9225,Pathfinding to patrol point,28,12,4,10,360,160,80,60
9226,Pathfinding to patrol point,29,12,4,11,380,160,60,60
9227,Pathfinding to patrol point,29,12,5,11,380,160,60,60
9228,Pathfinding to patrol point,29,12,5,11,380,160,60,60
9229,Pathfinding to patrol point,29,12,5,11,380,160,60,60
9230,Pathfinding to character,29,12,6,11,380,160,60,60
9231,Pathfinding to character,29,11,6,11,40,180,60,40
9232,Pathfinding to character,29,11,7,11,40,180,60,40
9233,Pathfinding to character,28,11,7,11,20,180,80,40
9234,Pathfinding to character,28,12,7,11,360,160,80,60
9235,Pathfinding to character,28,12,8,11,360,160,80,60
9236,Pathfinding to character,27,12,8,12,340,160,100,20
9237,Pathfinding to character,27,12,8,12,340,160,100,20
9238,Pathfinding to character,26,12,8,12,320,160,120,20
9239,Pathfinding to character,26,12,8,13,320,160,120,20
9240,Pathfinding to character,25,12,8,13,300,160,140,260
9241,Pathfinding to character,25,12,9,13,300,160,140,260
9242,Pathfinding to character,24,12,9,14,280,240,160,260
9243,Pathfinding to character,24,12,9,14,280,240,160,260
9244,Pathfinding to character,23,12,10,14,260,240,180,260
9245,Pathfinding to character,23,12,10,14,260,240,180,260
9246,Pathfinding to character,22,12,10,14,240,240,200,260
9247,Pathfinding to character,21,12,11,14,220,20,220,100
9248,Pathfinding to character,21,12,11,14,220,20,220,100
9249,Pathfinding to character,20,12,12,14,200,20,240,100
9250,Pathfinding to character,20,12,12,14,200,20,240,100
9251,Pathfinding to character,19,12,12,15,180,20,260,260
9252,Pathfinding to character,19,12,12,15,180,20,260,260
9253,Pathfinding to character,18,12,13,15,160,20,280,260
9254,Pathfinding to character,18,12,13,15,160,20,280,260
9255,Pathfinding to character,17,12,14,15,140,240,300,260
9256,Pathfinding to character,17,12,14,15,140,240,300,260
9257,Pathfinding to character,17,13,14,15,360,220,20,280
9258,Pathfinding to character,17,13,15,15,360,220,20,280
9259,Pathfinding to character,17,14,15,15,240,200,20,300
9260,Pathfinding to character,17,14,16,15,240,200,20,300
9261,Making character invisible,17,15,2,10,240,180,300,320
9262,Checking if character is invisible,17,15,2,10,240,180,300,320
9263,Checking if character is invisible,17,15,2,10,240,180,300,320
9264,Checking if character is invisible,17,15,2,10,240,180,300,320
9265,Checking if character is invisible,17,15,2,10,240,180,300,320
9266,Checking if character is invisible,17,15,2,10,240,180,300,320
9267,Checking if character is invisible,17,15,2,10,240,180,300,320
9268,Checking if character is invisible,17,15,2,10,240,180,300,320
9269,Checking if character is invisible,17,15,2,10,240,180,300,320
9270,Checking if character is invisible,17,15,2,10,240,180,300,320
9271,Checking if character is invisible,17,15,2,10,240,180,300,320
9272,Checking if character is invisible,17,15,2,10,240,180,300,320
9273,Checking if character is invisible,17,15,2,10,240,180,300,320
9274,Checking if character is invisible,17,15,2,10,240,180,300,320
9275,Checking if character is invisible,17,15,2,10,240,180,300,320
9276,Checking if character is invisible,17,15,2,10,240,180,300,320
9277,Checking if character is invisible,17,15,2,10,240,180,300,320
9278,Checking if character is invisible,17,15,2,10,240,180,300,320
9279,Checking if character is invisible,17,15,2,10,240,180,300,320
9280,Checking if character is invisible,17,15,2,10,240,180,300,320
9281,Checking if character is invisible,17,15,2,10,240,180,300,320
9282,Checking if character is invisible,17,15,2,10,240,180,300,320
9283,Checking if character is invisible,17,15,2,10,240,180,300,320
9284,Checking if character is invisible,17,15,2,10,240,180,300,320
9285,Checking if character is invisible,17,15,2,10,240,180,300,320
9286,Making character reset,17,15,2,10,240,180,300,320
9287,Pathfinding to patrol point,17,15,2,10,240,180,300,320
9288,Pathfinding to patrol point,17,15,2,9,240,180,300,320
9289,Pathfinding to patrol point,17,15,2,9,240,180,300,320
9290,Pathfinding to patrol point,18,15,2,9,260,180,280,20
9291,Pathfinding to patrol point,18,16,2,8,100,160,280,40
9292,Pathfinding to patrol point,18,16,2,8,100,160,280,40
9293,Pathfinding to patrol point,18,16,2,8,100,160,280,40
9294,Pathfinding to patrol point,18,17,2,7,100,140,280,60
9295,Pathfinding to patrol point,18,17,2,7,100,140,280,60
9296,Pathfinding to patrol point,18,17,2,6,100,140,280,60
9297,Pathfinding to patrol point,18,18,2,6,100,120,280,80
9298,Pathfinding to patrol point,19,18,2,6,120,120,260,80
9299,Pathfinding to patrol point,19,18,2,5,120,120,260,80
9300,Pathfinding to patrol point,19,19,2,5,120,100,260,100
9301,Pathfinding to patrol point,19,19,2,4,120,100,260,100
9302,Pathfinding to patrol point,20,19,2,4,140,100,240,100
9303,Pathfinding to patrol point,20,19,2,4,140,100,240,100
9304,Pathfinding to patrol point,20,19,2,4,140,100,240,100
9305,Pathfinding to patrol point,21,19,3,4,160,100,220,100
9306,Pathfinding to patrol point,21,19,3,4,160,100,220,100
9307,Pathfinding to patrol point,22,19,3,4,180,100,200,400
9308,Pathfinding to patrol point,22,19,3,5,180,100,200,400
9309,Pathfinding to patrol point,22,19,3,5,180,100,200,400
9310,Pathfinding to patrol point,23,19,3,5,200,100,180,400
9311,Pathfinding to patrol point,23,20,3,6,200,80,40,420
9312,Pathfinding to patrol point,23,20,3,6,200,80,40,420
9313,Pathfinding to patrol point,24,20,3,7,220,80,20,420
9314,Pathfinding to patrol point,24,20,3,7,220,80,20,420
9315,Pathfinding to patrol point,24,21,3,7,220,60,20,440
9316,Pathfinding to patrol point,24,21,3,8,220,60,20,440
9317,Pathfinding to patrol point,24,22,3,8,380,40,160,460
9318,Pathfinding to patrol point,24,22,3,9,380,40,160,460
9319,Pathfinding to patrol point,25,22,3,9,400,40,140,20
9320,Pathfinding to patrol point,25,22,3,9,400,40,140,20
9321,Pathfinding to patrol point,25,22,3,10,400,40,140,20
9322,Pathfinding to patrol point,25,22,4,10,400,40,140,20
9323,Pathfinding to patrol point,25,22,4,10,400,40,140,20
9324,Pathfinding to patrol point,25,22,4,11,400,40,140,20
9325,Pathfinding to patrol point,24,22,4,11,380,40,160,460
9326,Pathfinding to patrol point,24,22,5,11,380,40,160,460
9327,Pathfinding to patrol point,24,21,5,11,220,60,20,440
9328,Pathfinding to character,24,21,6,11,220,60,20,440
9329,Pathfinding to character,24,21,6,11,220,60,20,440
9330,Pathfinding to character,23,20,6,11,200,80,40,420
9331,Pathfinding to character,23,20,7,11,200,80,40,420
9332,Pathfinding to character,23,20,7,11,200,80,40,420
9333,Pathfinding to character,22,20,8,11,180,80,60,420
9334,Pathfinding to character,22,20,8,11,180,80,60,420
9335,Pathfinding to character,22,19,8,12,180,100,200,400
9336,Pathfinding to character,22,19,8,12,180,100,200,400
9337,Pathfinding to character,21,19,8,12,160,100,220,100
9338,Pathfinding to character,21,19,8,13,160,100,220,100
9339,Pathfinding to character,21,19,9,13,160,100,220,100
9340,Pathfinding to character,20,19,9,13,140,100,240,100
9341,Pathfinding to character,20,19,9,14,140,100,240,100
9342,Pathfinding to character,19,19,9,14,120,100,260,100
9343,Pathfinding to character,19,19,10,14,120,100,260,100
9344,Pathfinding to character,18,19,10,14,100,100,280,100
9345,Pathfinding to character,18,19,11,14,100,100,280,100
9346,Pathfinding to character,17,19,11,14,80,100,300,400
9347,Pathfinding to character,17,18,11,14,80,120,300,380
9348,Pathfinding to character,17,18,12,14,80,120,300,380
9349,Pathfinding to character,16,18,12,14,60,120,320,380
9350,Pathfinding to character,16,18,12,15,60,120,320,380
9351,Pathfinding to character,16,18,13,15,60,120,320,380
9352,Pathfinding to character,15,17,13,15,40,140,340,360
9353,Pathfinding to character,15,17,13,15,40,140,340,360
9354,Pathfinding to character,15,16,14,15,40,160,340,340
9355,Pathfinding to character,15,16,14,15,40,160,340,340
9356,Making character invisible,15,16,2,10,40,160,340,340
9357,Checking if character is invisible,15,15,2,10,200,180,340,320
9358,Checking if character is invisible,16,15,2,10,220,180,320,320
9359,Checking if character is invisible,16,15,2,10,220,180,320,320
9360,Checking if character is invisible,16,15,2,10,220,180,320,320
9361,Checking if character is invisible,16,15,2,10,220,180,320,320
9362,Checking if character is invisible,16,15,2,10,220,180,320,320
9363,Checking if character is invisible,16,15,2,10,220,180,320,320
9364,Checking if character is invisible,16,15,2,10,220,180,320,320
9365,Checking if character is invisible,16,15,2,10,220,180,320,320
9366,Checking if character is invisible,16,15,2,10,220,180,320,320
9367,Checking if character is invisible,16,15,2,10,220,180,320,320
9368,Checking if character is invisible,16,15,2,10,220,180,320,320
9369,Checking if character is invisible,16,15,2,10,220,180,320,320
9370,Checking if character is invisible,16,15,2,10,220,180,320,320
9371,Checking if character is invisible,16,15,2,10,220,180,320,320
9372,Checking if character is invisible,16,15,2,10,220,180,320,320
9373,Checking if character is invisible,16,15,2,10,220,180,320,320
9374,Checking if character is invisible,16,15,2,10,220,180,320,320
9375,Checking if character is invisible,16,15,2,10,220,180,320,320
9376,Checking if character is invisible,16,15,2,10,220,180,320,320
9377,Checking if character is invisible,16,15,2,10,220,180,320,320
9378,Checking if character is invisible,16,15,2,10,220,180,320,320
9379,Checking if character is invisible,16,15,2,10,220,180,320,320
9380,Checking if character is invisible,16,15,2,10,220,180,320,320
9381,Making character reset,16,15,2,10,220,180,320,320
9382,Pathfinding to patrol point,16,15,2,10,220,180,320,320
9383,Pathfinding to patrol point,16,15,2,9,220,180,320,320
9384,Pathfinding to patrol point,16,16,2,9,60,160,320,340
9385,Pathfinding to patrol point,15,16,2,9,40,160,340,340
9386,Pathfinding to patrol point,15,16,2,8,40,160,340,340
9387,Pathfinding to patrol point,15,16,2,8,40,160,340,340
9388,Pathfinding to patrol point,14,16,2,8,20,160,360,220
9389,Pathfinding to patrol point,14,16,2,7,20,160,360,220
9390,Pathfinding to patrol point,14,15,2,7,180,180,360,200
9391,Pathfinding to patrol point,14,15,2,6,180,180,360,200
9392,Pathfinding to patrol point,13,15,2,6,160,20,380,200
9393,Pathfinding to patrol point,13,15,2,6,160,20,380,200
9394,Pathfinding to patrol point,12,15,2,5,140,20,400,200
9395,Pathfinding to patrol point,12,15,2,5,140,20,400,200
9396,Pathfinding to patrol point,12,15,2,4,140,20,400,200
9397,Pathfinding to patrol point,11,15,2,4,120,180,420,200
9398,Pathfinding to patrol point,11,15,2,4,120,180,420,200
9399,Pathfinding to patrol point,11,16,2,4,120,160,20,220
9400,Pathfinding to patrol point,11,16,3,4,120,160,20,220
9401,Pathfinding to patrol point,11,17,3,4,120,140,20,240
9402,Pathfinding to patrol point,11,17,3,4,120,140,20,240
9403,Pathfinding to patrol point,11,17,3,5,120,140,20,240
9404,Pathfinding to patrol point,11,18,3,5,120,120,20,260
9405,Pathfinding to patrol point,11,18,3,5,120,120,20,260
9406,Pathfinding to patrol point,11,19,3,6,120,100,20,280
9407,Pathfinding to patrol point,11,19,3,6,120,100,20,280
9408,Pathfinding to patrol point,11,19,3,7,120,100,20,280
9409,Pathfinding to patrol point,11,19,3,7,120,100,20,280
9410,Pathfinding to patrol point,11,18,3,7,120,120,20,260
9411,Pathfinding to patrol point,11,18,3,8,120,120,20,260
9412,Pathfinding to patrol point,11,18,3,8,120,120,20,260
9413,Pathfinding to patrol point,11,17,3,9,120,140,20,240
9414,Pathfinding to patrol point,11,17,3,9,120,140,20,240
9415,Pathfinding to patrol point,11,16,3,9,120,160,20,220
9416,Pathfinding to patrol point,11,16,3,10,120,160,20,220
